,Date,VolatilityIndex,AppleVolatilityIndex,AmazonVolatilityIndex,GoogleVolatilityIndex,SP500Stock,Inflation,DollarIndex,Apple-Close,Apple-Adjusted-Close,Apple-Volume,Amazon-Close,Amazon-Adjusted-Close,Amazon-Volume,Google-Close,Google-Adjusted-Close,Goolge-Volume
570,07/15/2015,13.23,27.40,38.88,23.25,2107.40,1.84,108.0149,31.705,28.727537,134596800,23.0595,23.0595,59748000,28.011,28.011,35692000
571,07/16/2015,12.11,26.46,38.05,25.59,2124.29,1.84,108.1726,32.127499,29.110357,144889600,23.774,23.774,81912000,28.9925,28.9925,95366000
572,07/17/2015,11.95,29.67,41.55,14.48,2126.64,1.83,108.5374,32.404999,29.361803,184658800,24.150499,24.150499,98644000,33.6465,33.6465,223298000
573,07/20/2015,12.25,30.18,45.64,21.65,2128.28,1.82,108.6944,33.017502,29.916786,235600800,24.405001,24.405001,95050000,33.151001,33.151001,117218000
574,07/21/2015,12.22,29.26,47.53,22.52,2119.21,1.82,108.3893,32.6875,29.617775,307025600,24.4,24.4,63636000,33.115002,33.115002,67544000
575,07/22/2015,12.12,22.27,46.10,22.61,2114.15,1.80,108.7817,31.305,28.365112,461802400,24.4135,24.4135,62298000,33.105,33.105,78586000
576,07/23/2015,12.63,23.01,48.55,23.27,2102.15,1.79,108.7565,31.290001,28.351513,203998000,24.108999,24.108999,187488000,32.214001,32.214001,60582000
577,07/24/2015,13.74,23.53,30.21,25.57,2079.65,1.76,109.0174,31.125,28.202,168649200,26.471001,26.471001,438188000,31.177999,31.177999,72514000
578,07/27/2015,15.60,25.61,29.22,24.73,2067.64,1.73,108.6924,30.692499,27.81012,177822000,26.570499,26.570499,149820000,31.363001,31.363001,53508000
579,07/28/2015,13.44,22.75,27.41,23.75,2093.25,1.75,108.6881,30.844999,27.948298,134472400,26.3015,26.3015,105462000,31.4,31.4,34546000
580,07/29/2015,12.50,22.45,26.57,21.95,2108.57,1.77,108.604,30.747499,27.859953,148046800,26.450001,26.450001,75052000,31.5965,31.5965,31502000
581,07/30/2015,12.13,24.07,25.51,21.50,2108.63,1.77,109.4328,30.592501,27.719513,134513200,26.837999,26.837999,74862000,31.629499,31.629499,29484000
582,07/31/2015,12.12,27.74,24.48,20.82,2103.84,1.74,108.7819,30.325001,27.477139,171540000,26.807501,26.807501,60512000,31.2805,31.2805,34122000
583,08/03/2015,12.56,31.06,26.03,21.14,2098.04,1.70,109.214,29.610001,26.829287,279904000,26.751499,26.751499,60284000,31.560499,31.560499,26090000
584,08/04/2015,13.00,34.32,25.87,21.43,2093.32,1.71,109.2244,28.66,25.968498,496554400,26.594999,26.594999,58692000,31.4625,31.4625,29818000
585,08/05/2015,12.51,31.71,26.24,21.65,2099.84,1.70,109.842,28.85,26.140652,397250400,26.8505,26.8505,57788000,32.188999,32.188999,46686000
586,08/06/2015,13.77,31.30,28.30,22.95,2083.56,1.67,109.722,28.782499,26.197536,211612000,26.473,26.473,76410000,32.133999,32.133999,31452000
587,08/07/2015,13.39,31.17,28.91,23.86,2077.57,1.66,109.4376,28.879999,26.286282,154681600,26.131001,26.131001,79384000,31.764999,31.764999,28078000
588,08/10/2015,12.23,28.37,26.48,23.90,2104.18,1.69,109.1931,29.93,27.241987,219806400,26.200001,26.200001,52318000,31.686501,31.686501,36184000
589,08/11/2015,13.71,35.87,27.76,24.98,2084.07,1.66,109.9464,28.372499,25.824368,388331200,26.372999,26.372999,53532000,33.039001,33.039001,100584000
590,08/12/2015,13.61,34.35,28.82,26.27,2086.05,1.62,109.4655,28.809999,26.222572,404870000,26.2955,26.2955,79246000,32.978001,32.978001,58734000
591,08/13/2015,13.49,31.30,28.87,24.94,2083.39,1.62,109.9025,28.7875,26.202095,194143200,26.483,26.483,57904000,32.822498,32.822498,36214000
592,08/14/2015,12.83,30.15,27.81,23.64,2091.54,1.62,109.9174,28.99,26.386406,171718000,26.576,26.576,39896000,32.855999,32.855999,21442000
593,08/17/2015,13.02,29.74,26.45,23.52,2102.44,1.58,110.1435,29.290001,26.65946,163538800,26.761,26.761,51634000,33.043499,33.043499,21034000
594,08/18/2015,13.79,29.24,26.88,23.62,2096.92,1.58,110.2504,29.125,26.509283,138242800,26.750999,26.750999,41426000,32.806499,32.806499,29122000
595,08/19/2015,15.25,29.74,27.42,24.06,2079.61,1.57,110.4333,28.752501,26.17024,193146000,26.646,26.646,46480000,33.044998,33.044998,42682000
596,08/20/2015,19.14,34.47,32.73,27.09,2035.73,1.56,110.1077,28.1625,25.633226,274006400,25.789,25.789,88160000,32.341499,32.341499,57106000
597,08/21/2015,28.03,52.70,38.48,33.00,1970.89,1.53,110.1443,26.440001,24.065422,513102000,24.723499,24.723499,134130000,30.624001,30.624001,85304000
598,08/24/2015,40.74,62.60,52.17,43.02,1893.21,1.49,109.9306,25.780001,23.464693,648825200,23.168501,23.168501,201952000,29.480499,29.480499,115406000
599,08/25/2015,36.02,59.63,47.65,43.30,1867.61,1.53,110.3394,25.934999,23.605772,414406400,23.318501,23.318501,113586000,29.103001,29.103001,70760000
600,08/26/2015,30.32,44.50,41.52,36.14,1940.51,1.53,110.5807,27.422501,24.959684,387098400,25.0385,25.0385,127172000,31.431,31.431,84718000
601,08/27/2015,26.10,39.69,38.36,33.08,1987.66,1.58,110.4834,28.23,25.694664,338464400,25.918501,25.918501,122290000,31.880501,31.880501,69826000
602,08/28/2015,26.05,39.49,37.67,33.50,1988.87,1.61,110.6714,28.3225,25.778854,212657600,25.900499,25.900499,54934000,31.518999,31.518999,39574000
603,08/31/2015,28.43,40.39,37.28,35.46,1972.18,1.63,110.5621,28.190001,25.658255,224917200,25.644501,25.644501,60046000,30.9125,30.9125,43534000
604,09/01/2015,31.40,50.49,45.25,40.42,1913.85,1.57,110.4506,26.93,24.511412,307383600,24.827,24.827,77290000,29.8895,29.8895,74042000
605,09/02/2015,26.09,41.62,40.61,35.15,1948.86,1.56,110.7979,28.084999,25.562685,247555200,25.5275,25.5275,74142000,30.716999,30.716999,51512000
606,09/03/2015,25.61,42.87,39.95,35.59,1951.13,1.54,110.8566,27.592501,25.114416,212935600,25.236,25.236,62994000,30.3125,30.3125,35192000
607,09/04/2015,27.80,45.31,41.81,36.18,1921.22,1.51,111.1018,27.317499,24.864115,199985200,24.950001,24.950001,53850000,30.035,30.035,41780000
608,09/08/2015,24.90,42.19,39.04,35.26,1969.41,1.53,110.7942,28.077499,25.555857,219374400,25.877001,25.877001,76214000,30.733,30.733,45590000
609,09/09/2015,26.23,42.52,38.56,34.56,1942.04,1.56,110.9225,27.5375,25.064352,340043200,25.8445,25.8445,87414000,30.636,30.636,34042000
610,09/10/2015,24.37,38.58,39.10,33.44,1952.29,1.59,110.6331,28.1425,25.615019,251571200,26.112,26.112,51520000,31.067499,31.067499,38106000
611,09/11/2015,23.20,36.77,37.87,33.22,1961.05,1.59,110.6109,28.5525,25.988195,199662000,26.472,26.472,64558000,31.2885,31.2885,27470000
612,09/14/2015,24.25,36.78,36.44,34.12,1953.03,1.56,110.5005,28.827499,26.238499,233453600,26.069,26.069,62604000,31.162001,31.162001,34046000
613,09/15/2015,22.54,34.25,34.80,31.53,1978.09,1.56,110.6394,29.07,26.459221,173364800,26.1185,26.1185,57318000,31.757,31.757,41688000
614,09/16/2015,21.35,33.12,32.83,30.26,1995.31,1.57,110.1021,29.102501,26.488802,148694000,26.369499,26.369499,45056000,31.799,31.799,25730000
615,09/17/2015,21.14,34.55,33.00,29.99,1990.20,1.58,110.1212,28.48,25.922205,256450400,26.943501,26.943501,83390000,32.145,32.145,45494000
616,09/18/2015,22.28,35.28,35.19,30.70,1958.03,1.55,109.8165,28.362499,25.815258,297141200,27.013,27.013,123202000,31.4625,31.4625,102668000
617,09/21/2015,20.14,32.29,34.26,29.37,1966.97,1.54,110.6414,28.8025,26.215746,200888000,27.4195,27.4195,65666000,31.771999,31.771999,35770000
618,09/22/2015,22.44,35.79,34.99,32.91,1942.74,1.51,111.1967,28.35,25.803881,201384800,26.92,26.92,76834000,31.134501,31.134501,51258000
619,09/23/2015,22.13,34.18,35.22,32.63,1938.76,1.52,111.6287,28.58,26.013226,143026800,26.803499,26.803499,44752000,31.118,31.118,29418000
620,09/24/2015,23.47,35.87,36.50,35.09,1932.24,1.49,111.4454,28.75,26.167959,200878000,26.6875,26.6875,70020000,31.290001,31.290001,44802000
621,09/25/2015,23.62,35.96,38.80,34.90,1931.34,1.46,111.3725,28.6775,26.101969,224607600,26.2125,26.2125,80620000,30.598499,30.598499,43480000
622,09/28/2015,27.63,43.63,48.23,38.17,1881.77,1.39,111.3914,28.110001,25.585442,208436000,25.202999,25.202999,108690000,29.744499,29.744499,62554000
623,09/29/2015,26.83,45.25,51.24,38.38,1884.09,1.39,111.5219,27.264999,24.816322,293461600,24.803499,24.803499,89150000,29.748501,29.748501,46190000
624,09/30/2015,24.50,40.23,46.05,36.09,1920.03,1.41,111.3311,27.575001,25.098484,265892000,25.5945,25.5945,80094000,30.421,30.421,48268000
625,10/01/2015,22.55,40.95,45.74,36.23,1923.82,1.46,111.0439,27.395,24.934652,255716400,26.035999,26.035999,75370000,30.564501,30.564501,37352000
626,10/02/2015,20.94,39.70,43.67,34.98,1951.36,1.48,110.7006,27.594999,25.11669,232079200,26.627001,26.627001,91956000,31.345501,31.345501,53696000
627,10/05/2015,19.54,38.84,44.03,34.47,1987.05,1.51,110.4445,27.695,25.207708,208258800,27.184,27.184,67828000,32.073502,32.073502,36072000
628,10/06/2015,19.40,38.27,45.23,35.42,1979.92,1.52,110.1371,27.827499,25.328304,192787200,26.874001,26.874001,90056000,32.271999,32.271999,43326000
629,10/07/2015,18.40,38.71,45.89,36.69,1995.83,1.55,109.8162,27.695,25.207708,187062400,27.097,27.097,76242000,32.118,32.118,41854000
630,10/08/2015,17.42,39.67,47.41,36.47,2013.43,1.58,109.6452,27.375,24.916454,247918400,26.658001,26.658001,93528000,31.958,31.958,43642000
631,10/09/2015,17.08,37.48,46.40,35.02,2014.89,1.54,109.0782,28.030001,25.512621,211064400,26.99,26.99,70748000,32.1805,32.1805,32974000
632,10/12/2015,16.17,39.65,49.64,38.22,2017.46,.,.,27.9,25.394297,121868800,27.509501,27.509501,55522000,32.3335,32.3335,25504000
633,10/13/2015,17.67,38.42,49.10,36.93,2003.69,1.52,109.4119,27.9475,25.437536,132197200,27.445,27.445,58760000,32.615002,32.615002,36154000
634,10/14/2015,18.03,40.32,49.83,35.73,1994.24,1.49,109.1244,27.5525,25.078007,177849600,27.241501,27.241501,71642000,32.557999,32.557999,28310000
635,10/15/2015,16.05,37.75,46.80,34.31,2023.86,1.50,108.6671,27.965,25.453463,150694000,28.122,28.122,98740000,33.087002,33.087002,37714000
636,10/16/2015,15.05,38.73,44.72,34.46,2033.11,1.48,108.9956,27.76,25.266876,156930400,28.538,28.538,86316000,33.110001,33.110001,32222000
637,10/19/2015,14.98,36.45,44.46,34.09,2033.66,1.45,109.3858,27.932501,25.423878,119036800,28.657499,28.657499,87508000,33.305,33.305,29546000
638,10/20/2015,15.75,35.75,46.29,35.69,2030.77,1.48,109.3368,28.442499,25.888077,195871200,28.044001,28.044001,86924000,32.514,32.514,49964000
639,10/21/2015,16.70,36.17,48.46,35.05,2018.94,1.45,109.7746,28.440001,25.885807,167180800,27.7885,27.7885,66872000,32.130501,32.130501,35822000
640,10/22/2015,14.45,32.88,47.76,32.66,2052.51,1.47,110.0342,28.875,26.281729,166616400,28.195499,28.195499,155588000,32.5895,32.5895,81420000
641,10/23/2015,14.46,33.68,27.14,21.84,2075.15,1.51,110.4329,29.77,27.096355,237467600,29.9515,29.9515,213854000,35.099998,35.099998,133078000
642,10/26/2015,15.29,41.37,25.03,21.04,2071.18,1.48,110.2089,28.82,26.231674,265335200,30.4305,30.4305,85394000,35.639,35.639,54332000
643,10/27/2015,15.43,40.09,24.85,21.15,2065.89,1.48,110.4875,28.637501,26.065563,279537600,30.550501,30.550501,75742000,35.4245,35.4245,44916000
644,10/28/2015,14.33,26.78,24.29,20.74,2090.35,1.47,110.2334,29.817499,27.139585,342205600,30.855,30.855,78524000,35.647499,35.647499,43578000
645,10/29/2015,14.61,26.55,26.05,20.76,2089.41,1.52,110.8083,30.1325,27.426294,204909200,31.327499,31.327499,77920000,35.846001,35.846001,29120000
646,10/30/2015,15.07,26.32,25.76,20.79,2079.36,1.53,110.2079,29.875,27.191925,197461200,31.295,31.295,77488000,35.540501,35.540501,38176000
647,11/02/2015,14.15,25.30,25.75,20.50,2104.05,1.55,110.2188,30.295,27.5742,128813200,31.4175,31.4175,56330000,36.0555,36.0555,37726000
648,11/03/2015,14.54,25.03,25.70,20.56,2109.79,1.58,110.244,30.6425,27.890495,182076000,31.265499,31.265499,64938000,36.108002,36.108002,31308000
649,11/04/2015,15.51,25.23,26.72,20.93,2102.31,1.57,110.7139,30.5,27.760796,179544400,32.047501,32.047501,96810000,36.405499,36.405499,34134000
650,11/05/2015,15.05,25.57,27.60,20.94,2099.93,1.55,110.8302,30.23,27.632814,158210800,32.782501,32.782501,94476000,36.5625,36.5625,37232000
651,11/06/2015,14.33,26.69,28.40,20.26,2099.20,1.59,111.7603,30.264999,27.66481,132169200,32.968498,32.968498,81844000,36.688,36.688,30232000
652,11/09/2015,16.52,27.19,30.59,20.95,2078.58,1.60,111.9112,30.1425,27.552839,135485600,32.774502,32.774502,80976000,36.244499,36.244499,41396000
653,11/10/2015,15.29,30.57,29.76,20.63,2081.72,1.55,111.9919,29.192499,26.684454,236511600,32.984001,32.984001,69790000,36.416,36.416,32160000
654,11/11/2015,16.06,29.51,30.22,20.47,2075.00,.,.,29.0275,26.533634,180872000,33.662498,33.662498,107746000,36.77,36.77,27328000
655,11/12/2015,18.37,29.32,30.38,21.17,2045.97,1.54,111.7965,28.93,26.444508,130102400,33.279999,33.279999,85694000,36.561501,36.561501,36744000
656,11/13/2015,20.08,32.26,33.12,22.65,2023.04,1.52,112.0264,28.084999,25.672108,183249600,32.1175,32.1175,125222000,35.849998,35.849998,41510000
657,11/16/2015,18.16,30.71,33.49,21.97,2053.19,1.51,112.2199,28.545,26.09259,152426800,32.390499,32.390499,148718000,36.448002,36.448002,38118000
658,11/17/2015,18.84,30.42,32.97,22.11,2050.44,1.53,112.3141,28.422501,25.980614,110467600,32.165001,32.165001,86404000,36.264999,36.264999,30218000
659,11/18/2015,16.85,28.39,31.67,21.94,2083.58,1.56,112.3663,29.3225,26.803288,186698800,33.176998,33.176998,89396000,37,37,33686000
660,11/19/2015,16.99,27.53,32.26,20.82,2081.24,1.56,111.5749,29.695,27.143789,173183200,33.063499,33.063499,94104000,36.920502,36.920502,26542000
661,11/20/2015,15.47,25.89,30.98,20.88,2089.17,1.60,111.7799,29.825001,27.262613,137148400,33.422501,33.422501,77922000,37.830002,37.830002,44246000
662,11/23/2015,15.62,25.71,30.16,19.80,2086.59,1.61,112.1125,29.4375,26.908407,129930000,33.949501,33.949501,87702000,37.799,37.799,28290000
663,11/24/2015,15.93,25.38,32.22,20.38,2089.14,1.62,111.7638,29.719999,27.166637,171212800,33.557499,33.557499,90868000,37.414001,37.414001,46662000
664,11/25/2015,15.19,25.33,30.55,19.76,2088.87,1.61,111.8936,29.5075,26.972395,85553200,33.766998,33.766998,53958000,37.407501,37.407501,22442000
665,11/27/2015,15.12,25.10,31.11,19.59,2090.11,1.60,112.2824,29.452499,26.922115,52185600,33.662998,33.662998,39336000,37.513,37.513,16770000
666,11/30/2015,16.13,24.69,32.29,18.22,2080.41,1.59,112.34,29.575001,27.034092,156721200,33.240002,33.240002,113864000,37.130001,37.130001,41952000
667,12/01/2015,14.67,25.05,28.69,21.42,2102.63,1.57,112.1134,29.334999,26.814714,139409600,33.952999,33.952999,95024000,38.352001,38.352001,42692000
668,12/02/2015,15.91,25.42,29.31,21.23,2079.51,1.56,112.3715,29.07,26.572483,133546400,33.800499,33.800499,85470000,38.118999,38.118999,44608000
669,12/03/2015,18.11,27.46,30.83,22.47,2049.62,1.61,111.6407,28.799999,26.325678,166278000,33.3125,33.3125,101294000,37.626999,37.626999,51812000
670,12/04/2015,14.81,23.36,28.95,20.04,2091.69,1.60,111.5463,29.7575,27.200909,231108000,33.632,33.632,90696000,38.3405,38.3405,55146000
671,12/07/2015,15.84,24.94,30.26,21.11,2077.07,1.56,112.3056,29.57,27.02952,128336800,33.491501,33.491501,74656000,38.162498,38.162498,36246000
672,12/08/2015,17.60,25.25,29.98,21.88,2063.59,1.56,112.5485,29.557501,27.018099,137238000,33.866501,33.866501,73038000,38.1185,38.1185,36590000
673,12/09/2015,19.61,28.54,32.57,22.43,2047.62,1.53,112.1918,28.905001,26.421658,185445600,33.239498,33.239498,103164000,37.580502,37.580502,54000000
674,12/10/2015,19.34,27.06,31.13,23.16,2052.23,1.51,112.2672,29.0425,26.547342,116850800,33.116001,33.116001,69110000,37.473,37.473,39768000
675,12/11/2015,24.39,33.38,35.34,27.05,2012.37,1.46,112.7147,28.295,25.864067,187544800,32.0075,32.0075,109488000,36.943501,36.943501,44488000
676,12/14/2015,22.73,32.16,33.96,25.28,2021.94,1.45,112.7521,28.120001,25.7041,257274800,32.8955,32.8955,86594000,37.3885,37.3885,48250000
677,12/15/2015,20.95,33.11,31.30,24.52,2043.41,1.48,112.8609,27.622499,25.249338,213292400,32.931999,32.931999,95068000,37.169998,37.169998,53324000
678,12/16/2015,17.86,29.18,29.76,22.21,2073.07,1.46,112.9864,27.834999,25.443581,224954000,33.788502,33.788502,79290000,37.904499,37.904499,39866000
679,12/17/2015,18.94,30.53,30.64,22.70,2041.89,1.47,113.8177,27.245001,24.904274,179091200,33.532501,33.532501,73632000,37.4715,37.4715,31068000
680,12/18/2015,20.70,34.17,32.94,25.15,2005.55,1.46,113.2837,26.5075,24.230129,385813200,33.207001,33.207001,136826000,36.9655,36.9655,62974000
681,12/21/2015,18.70,30.27,33.63,25.24,2021.15,1.45,113.4144,26.8325,24.527214,190362400,33.225498,33.225498,65018000,37.3885,37.3885,30514000
682,12/22/2015,16.60,28.88,32.38,22.89,2038.97,1.46,113.211,26.807501,24.504362,131157600,33.157501,33.157501,53356000,37.5,37.5,27308000
683,12/23/2015,15.57,27.04,32.31,23.76,2064.29,1.51,113.1847,27.1525,24.819717,130629600,33.185001,33.185001,54458000,37.515499,37.515499,31318000
684,12/24/2015,15.74,27.74,32.17,24.27,2060.99,1.52,113.0496,27.0075,24.687183,54281600,33.1395,33.1395,21824000,37.419998,37.419998,10544000
685,12/28/2015,16.91,29.70,34.80,26.28,2056.50,1.50,113.0461,26.705,24.410666,106816800,33.759998,33.759998,75672000,38.1255,38.1255,30306000
686,12/29/2015,16.08,28.22,35.09,26.98,2078.36,1.53,113.1664,27.184999,24.849426,123724800,34.698502,34.698502,114700000,38.830002,38.830002,35300000
687,12/30/2015,17.29,29.17,35.82,27.70,2063.36,1.54,113.4707,26.83,24.524925,100855200,34.453499,34.453499,70380000,38.549999,38.549999,25866000
688,12/31/2015,18.21,31.82,36.44,28.56,2043.94,1.54,113.3429,26.315001,24.054173,163649200,33.794498,33.794498,74992000,37.944,37.944,30018000
689,01/04/2016,20.70,34.42,45.12,32.96,2012.66,1.55,114.1595,26.3375,24.074741,270597600,31.849501,31.849501,186290000,37.091999,37.091999,65456000
690,01/05/2016,19.34,36.38,44.27,32.92,2016.71,1.56,114.2649,25.6775,23.471447,223164000,31.689501,31.689501,116452000,37.129002,37.129002,39014000
691,01/06/2016,20.59,37.84,43.77,33.50,1990.26,1.53,114.6177,25.174999,23.012115,273829600,31.6325,31.6325,106584000,37.181,37.181,38940000
692,01/07/2016,24.99,42.36,47.07,36.00,1943.09,1.50,114.6516,24.112499,22.040901,324377600,30.396999,30.396999,141498000,36.3195,36.3195,59274000
693,01/08/2016,27.01,40.24,46.15,37.05,1922.03,1.48,115.0095,24.24,22.15744,283192000,30.352501,30.352501,110258000,35.723499,35.723499,49018000
694,01/11/2016,24.30,40.77,50.17,38.45,1923.67,1.45,115.0139,24.6325,22.516228,198957600,30.886999,30.886999,97832000,35.801498,35.801498,41812000
695,01/12/2016,22.47,38.11,47.39,35.85,1938.68,1.43,115.3128,24.99,22.843008,196616800,30.894501,30.894501,94482000,36.303501,36.303501,40490000
696,01/13/2016,25.22,41.21,53.12,40.20,1890.28,1.43,115.1425,24.3475,22.255711,249758400,29.0905,29.0905,153104000,35.028,35.028,50034000
697,01/14/2016,23.95,38.27,48.49,38.21,1921.84,1.43,115.3846,24.879999,22.742466,252680400,29.65,29.65,144760000,35.736,35.736,44516000
698,01/15/2016,27.02,43.01,52.62,40.44,1880.33,1.36,115.7404,24.282499,22.196295,319335600,28.509001,28.509001,155690000,34.7225,34.7225,72162000
699,01/19/2016,26.05,40.11,51.92,39.49,1881.33,1.38,115.8155,24.165001,22.088886,212350800,28.724001,28.724001,96144000,35.0895,35.0895,45362000
700,01/20/2016,27.59,43.43,53.48,41.87,1859.33,1.32,116.3498,24.1975,22.118601,289337600,28.588499,28.588499,159328000,34.922501,34.922501,68900000
701,01/21/2016,26.69,39.63,51.14,40.48,1868.99,1.28,115.9833,24.075001,22.006622,208646000,28.750999,28.750999,99044000,35.329498,35.329498,48244000
702,01/22/2016,22.34,37.96,47.59,38.10,1906.90,1.35,.,25.355,23.176647,263202000,29.819,29.819,102402000,36.262501,36.262501,40236000
703,01/25/2016,24.15,41.44,50.28,39.46,1877.08,1.34,.,24.860001,22.72418,207178000,29.8265,29.8265,87922000,35.5835,35.5835,34234000
704,01/26/2016,22.50,40.36,48.39,37.63,1903.63,1.36,.,24.997499,22.849867,300308000,30.0625,30.0625,75314000,35.652,35.652,26634000
705,01/27/2016,23.11,32.72,50.76,39.37,1882.95,1.40,115.5087,23.355,21.348482,533478800,29.1675,29.1675,103058000,34.9995,34.9995,43884000
706,01/28/2016,22.42,31.45,50.63,38.05,1893.36,1.42,115.2224,23.522499,21.501587,222715200,31.7675,31.7675,280304000,36.548,36.548,53528000
707,01/29/2016,20.20,27.40,33.42,36.77,1940.24,1.41,115.5731,24.334999,22.244282,257666000,29.35,29.35,293552000,37.147499,37.147499,69486000
708,02/01/2016,19.98,28.78,34.63,38.81,1939.38,1.40,115.3331,24.1075,22.036325,163774000,28.740499,28.740499,127102000,37.599998,37.599998,102784000
709,02/02/2016,21.98,30.42,37.37,28.09,1903.03,1.36,115.553,23.620001,21.59071,149428800,27.605,27.605,126240000,38.232498,38.232498,126962000
710,02/03/2016,21.65,29.12,39.54,30.36,1912.53,1.38,114.6144,24.0875,22.018044,183857200,26.553499,26.553499,200974000,36.3475,36.3475,123420000
